Ensembl id,Gene name,Uniprot,Cell line,Nucleus,Nucleoplasm,Nuclear bodies,Nuclear speckles,Nuclear membrane,Nucleoli,Nucleoli (Fibrillar center),Cytosol,Cytoplasmic bodies,Rods and Rings,Lipid droplets,Aggresome,Mitochondria,Microtubules,Microtubule ends,Microtubule organizing center,Centrosome,Mitotic spindle,Cytokinetic bridge,Midbody,Midbody ring,Intermediate filaments,Actin filaments,Focal Adhesions,Endoplasmic reticulum,Golgi apparatus,Vesicles,Plasma membrane,Cell Junctions,U-2 OS location
ENSG00000099785,MARCH2,Q9P0N8,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000198060,MARCH5,Q9NX47,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000145495,MARCH6,O60337,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Endoplasmic reticulum
ENSG00000136536,MARCH7,Q9H992,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000173838,MARCH10,Q8NA82,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000183654,MARCH11,A6NNE9,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000175130,MARCKSL1,P49006,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Nucleoplasm, Cytosol, Actin filaments"
ENSG00000019169,MARCO,Q9UEW3,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Golgi apparatus
ENSG00000007047,MARK4,Q96L34,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000166986,MARS,P56192,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000247626,MARS2,Q96GW9,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Aggresome, Intermediate filaments"
ENSG00000140832,MARVELD3,Q96A59,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"Intermediate filaments, Vesicles"
ENSG00000204687,MAS1L,P35410,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000105613,MAST1,Q9Y2H9,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000086015,MAST2,Q6P0Q8,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000099308,MAST3,O60307,U-2 OS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear speckles
ENSG00000069020,MAST4,O15021,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000120539,MASTL,Q96GX5,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000132031,MATN3,O15232,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Endoplasmic reticulum, Golgi apparatus"
"ENSG00000280987, ENSG00000015479",MATR3,P43243,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000129933,MAU2,Q9Y6X3,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000088888,MAVS,Q7Z434,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000125952,MAX,P61244,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Nucleoplasm, Golgi apparatus"
ENSG00000103495,MAZ,P56270,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000164430,MB21D1,Q8N884,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Microtubule organizing center
ENSG00000180611,MB21D2,Q8IYB1,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000141644,MBD1,Q9UIS9,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000134046,MBD2,Q9UBB5,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000071655,MBD3,O95983,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000129071,MBD4,O95243,U-2 OS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear speckles
ENSG00000166987,MBD6,Q96DN6,U-2 OS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoplasm"
ENSG00000151332,MBIP,Q9NS73,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000152601,MBNL1,Q9NR56,U-2 OS,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoplasm, Cytosol, Centrosome"
ENSG00000139793,MBNL2,Q5VZF2,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000076770,MBNL3,Q9NUK0,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000172197,MBOAT1,Q6ZNC8,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000011258,MBTD1,Q05BQ5,U-2 OS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Cytosol"
ENSG00000012174,MBTPS2,O43462,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol, Mitochondria"
ENSG00000076706,MCAM,P43121,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Plasma membrane
ENSG00000171444,MCC,P23508,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000078070,MCCC1,Q96RQ3,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000131844,MCCC2,Q9HCC0,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000124370,MCEE,Q96PE7,U-2 OS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoli
ENSG00000053524,MCF2L2,Q86YR7,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000234602,MCIDAS,D6RGH6,U-2 OS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear bodies
ENSG00000143384,MCL1,Q07820,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000065328,MCM10,Q7L590,U-2 OS,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli"
ENSG00000073111,MCM2,P49736,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol, Microtubules"
ENSG00000112118,MCM3,P25205,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Centrosome"
ENSG00000160294,MCM3AP,O60318,U-2 OS,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nuclear membrane, Cytosol"
ENSG00000104738,MCM4,P33991,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000100297,MCM5,P33992,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000076003,MCM6,Q14566,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000166508,MCM7,P33993,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000111877,MCM9,Q9NXL9,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000197771,MCMBP,Q9BTE3,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000090674,MCOLN1,Q9GZU1,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000153898,MCOLN2,Q8IZK6,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Intermediate filaments
ENSG00000055732,MCOLN3,Q8TDD5,U-2 OS,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoli, Cytosol"
ENSG00000147316,MCPH1,Q8NEM0,U-2 OS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Nuclear bodies"
ENSG00000187778,MCRS1,Q96EZ8,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000140563,MCTP2,Q6DN12,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000232119,MCTS1,Q9ULC4,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000156026,MCU,Q8NE86,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000137337,MDC1,Q14676,U-2 OS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Nuclear bodies"
ENSG00000112559,MDFI,Q99750,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000135272,MDFIC,Q9P1T7,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Golgi apparatus
ENSG00000112139,MDGA1,Q8NFP4,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Golgi apparatus, Plasma membrane"
ENSG00000014641,MDH1,P40925,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Cytosol, Centrosome"
ENSG00000146701,MDH2,P40926,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000110492,MDK,P21741,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000135679,MDM2,Q00987,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000198625,MDM4,O15151,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000112159,MDN1,Q9NU22,U-2 OS,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoli, Cytosol"
"ENSG00000213920, ENSG00000255526","MDP1, NEDD8-MDP1",Q86V88,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000065833,ME1,P48163,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000082212,ME2,P23368,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Mitochondria, Vesicles"
ENSG00000163875,MEAF6,Q9HAF1,U-2 OS,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Nuclear bodies, Cytosol"
ENSG00000085276,MECOM,Q03112,U-2 OS,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear speckles
ENSG00000169057,MECP2,P51608,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000116353,MECR,Q9BV79,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000125686,MED1,Q15648,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000161920,MED11,Q9P086,U-2 OS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear bodies
ENSG00000184634,MED12,Q93074,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000144893,MED12L,Q86YW9,U-2 OS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoli
ENSG00000108510,MED13,Q9UHV7,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000123066,MED13L,Q71F56,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Nucleus, Golgi apparatus"
ENSG00000180182,MED14,O60244,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000099917,MED15,Q96RN5,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000130772,MED18,Q9BUE0,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000156603,MED19,A0JLT2,U-2 OS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear bodies
ENSG00000152944,MED21,Q13503,U-2 OS,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli, Cytosol"
ENSG00000148297,MED22,Q15528,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000112282,MED23,Q9ULK4,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleoplasm, Vesicles"
ENSG00000104973,MED25,Q71SY5,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000105085,MED26,O95402,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleoplasm, Cytosol, Vesicles"
ENSG00000160563,MED27,Q6P2C8,U-2 OS,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoli, Cytosol"
ENSG00000118579,MED28,Q9H204,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000063322,MED29,Q9NX70,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000164758,MED30,Q96HR3,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000108590,MED31,Q9Y3C7,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000136146,MED4,Q9NPJ6,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000133997,MED6,O75586,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000155868,MED7,O43513,U-2 OS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear bodies
ENSG00000141026,MED9,Q9NWA0,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000068305,MEF2A,Q02078,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000081189,MEF2C,Q06413,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleoplasm, Vesicles"
ENSG00000116604,MEF2D,Q14814,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Nucleoplasm, Vesicles"
ENSG00000162591,MEGF6,O75095,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Microtubules
ENSG00000106780,MEGF9,Q9H1U4,U-2 OS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleus
ENSG00000167077,MEI1,Q5TIA1,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Nucleoplasm, Plasma membrane"
ENSG00000143995,MEIS1,O00470,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Nucleoplasm, Cell Junctions"
ENSG00000134138,MEIS2,O14770,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000105419,MEIS3,Q99687,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000162959,MEMO1,Q9Y316,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000133895,MEN1,O00255,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000005102,MEOX1,P50221,U-2 OS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoli
ENSG00000146834,MEPCE,Q7L2J0,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000153208,MERTK,Q12866,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Endoplasmic reticulum, Plasma membrane"
ENSG00000117899,MESDC2,Q14696,U-2 OS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Nuclear bodies, Endoplasmic reticulum"
ENSG00000106484,MEST,Q5EB52,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000105976,MET,P08581,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000164024,METAP1,P53582,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000172878,METAP1D,Q6UB28,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
ENSG00000111142,METAP2,P50579,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Plasma membrane"
ENSG00000103260,METRN,Q9UJH8,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000037897,METTL1,Q9UBP6,U-2 OS,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoplasm, Cytosol"
ENSG00000010165,METTL13,Q8N6R0,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cytosol
ENSG00000145388,METTL14,Q9HCE5,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000169519,METTL15,A6NJ78,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"Actin filaments, Golgi apparatus, Plasma membrane"
ENSG00000127804,METTL16,Q86W50,U-2 OS,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoplasm, Cytosol"
ENSG00000165792,METTL17,Q9H7H0,U-2 OS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Nucleoplasm"
ENSG00000171806,METTL18,O95568,U-2 OS,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoplasm, Cytosol"
ENSG00000144401,METTL21A,Q8WXB1,U-2 OS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleus, Cytosol"
ENSG00000123427,METTL21B,Q96AZ1,U-2 OS,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoplasm
ENSG00000067365,METTL22,Q9BUU2,U-2 OS,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nucleoli
ENSG00000127720,METTL25,Q8N6Q8,U-2 OS,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Cytosol, Mitochondria, Plasma membrane"
ENSG00000101574,METTL4,Q8N3J2,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mitochondria
ENSG00000138382,METTL5,Q9NRN9,U-2 OS,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nucleoli, Cytosol"
ENSG00000206562,METTL6,Q8TCB7,U-2 OS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vesicles
